T_name,T_url,Name,Link,Headline
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Rick Blume,,"Managing Director - Excel Venture Management, LLC"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Allan Panossian Kajimoto,,Co-Founder - Delivery Direto
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Derek Francisco,,Staff Attorney - Hiscock Legal Aid Society
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Jessica Drislane,,"Director of Strategy, Open Scholar Project - Harvard University"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,John F. Burton,,CEO - Nintex Global
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Egor Lavrov,,"Partner, CTO - Zila Ventures"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,William Bijesse,,Vice President - Bernstein Private Wealth Management
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Vivjan Myrto,,Founder & Managing Partner - Hyperplane Venture Capital
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Wil Catlin,,Managing Director | Senior Partner - Real Estate Broker specializing in representing Office Tenants - Boston Realty Advisors
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Dan Romanello,,Founder - New Berkshire Partners
Chip Hazard,https://www.linkedin.com/in/chiphazard/,"Mark Terrenzi, LEED AP O+M",,"Senior Vice President, Operations - Colonial Parking"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Judith Elsea,,Managing Director - Weathergage Capital
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Patrick Boyaggi,,Co-Founder & CEO - RateGravity
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Jarret Fass,,Managing Partner - Pierpoint Capital LLC
Chip Hazard,https://www.linkedin.com/in/chiphazard/,"Matthew Guiney, CPA",,Vice President of Finance - Flybridge Capital Partners
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Glen Ellen Brown,,"Vice President, Director,  Brand Development - Hearst Magazines"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Peter D. Mooradian,,Managing Director - Private Growth Research - Cambridge Associates
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Cheng Wu,,Co-Founder and Seed Investor - Acetti Software
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Bob Bailey,,Sales Associate  /  Office manager - Lila Delman Real Estate
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Todd Murphy,,Chief Financial Officer - WordStream
Chip Hazard,https://www.linkedin.com/in/chiphazard/,TJ Parker,,CEO - PillPack
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Chuck Stuckey,,"Director - TimeTrade Systems, Inc."
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Julie Furrier,,Owner/Principal - KL Financial Solutions
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Dante Angelucci,,Senior Vice President - The Davis Companies
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Tom Boyle,,Partner - Snowbridge Advisors
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Sylvia Westphal,,Editor - Boston Biotech Conferences
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Barry Harrigan,,Chairman - Pure Incubation
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Jessica Reed,,Managing Director - Hall Capital Partners LLC
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Conor Buckley,,Account Executive - Google Cloud Platform - Google
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Christopher Lynch,,Co-Founder - Hack Secure/Hack Reduce
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Vincent Giordano,,Managing Partner - Risk Management Services
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Alex Sergiwa,,Innovation Associate - Partners HealthCare Innovation
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Theresa Sorrentino Hajer,,Co-Head of U.S. Venture Capital Research - Cambridge Associates
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Ricardo DeMatos,,"Solutions Architect, Amazon Alexa - Amazon"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Reuben Bianchin,,Portfolio Manager - BNY Mellon
Chip Hazard,https://www.linkedin.com/in/chiphazard/,R Charles (Chuck) Allen,,CEO - Ommatee
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Tony Jackson,,"Regional Director, Enterprise Sales - MongoDB"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Drew Sawyer,,"Managing Partner - 2SV Capital, LLC"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Ben Barocas,,"Senior Associate, Private Equity - Abu Dhabi Investment Authority (ADIA)"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Stephen Bergmann,,Regional Director- MA/RI/CT/NY - Expense Reduction Analysts
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Bobby Brannigan,,CEO & Co-Founder - Mercato
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Lawrence Kosick,,Vice President of Key Accounts (APAC) - Sight Machine
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Saikiran Gundu,,"CEO - Nexii Labs, PlugLeads.com"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Anthony Goldbloom,,Co-founder and CEO - Kaggle
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Charlie Hipwood,,Vice President - Investments - MassVentures
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Eliot L. Buchanan,,Co Founder - Plastiq
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Patrick Flynn,,Chief Operating Officer - Good Measures LLC
Chip Hazard,https://www.linkedin.com/in/chiphazard/,John Lambros,,Executive Committee Member - GCA
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Brian Harrigan,,"Chairman, President & CEO - ZON Re/GBO/Insur I.Q."
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Ed Zysik,,Director - Mousse Partners
Chip Hazard,https://www.linkedin.com/in/chiphazard/,"George L. Davis, Jr.",,Executive Vice President - MacAndrews & Forbes
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Shelley Isenberg,,Principal - PoM Advisory Group
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Candee Siracusa,,Administrative Specialist - Oasis Systems Inc
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Stan Christensen,,Managing Director - Arbor Advisors
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Anthony Venus,,CEO - YayPay Inc.
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Dan Riley,,Head of Learning and Development - Amazon Robotics - An Amazon Company
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Mario Tarabbia,,"CEO and Founder - Outwork, Inc"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Keith Cooper,,"CEO - Constant Therapy, Inc."
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Liam Patterson,,CEO - Dizinga
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Jose m Sanchez,, - 
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Adam Wisnia,,"President & CEO - Production Basics, Inc."
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Warren Spar,,CEO - Sparring Partners Capital
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Morgan Bender,,Partner - Andreessen Horowitz
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Kurt Liebich,,President & CEO - RedBuilt & Wood Resources
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Joseph Lipchitz,,Litigation Partner - Mintz Levin
Chip Hazard,https://www.linkedin.com/in/chiphazard/,John Zahner,,Managing Director/CEO - Main Street Equity
Chip Hazard,https://www.linkedin.com/in/chiphazard/,John Mandile,,Managing Director - Sigma Prime Ventures
Chip Hazard,https://www.linkedin.com/in/chiphazard/,John Murgo,,"Founder, President & CEO - Digital Immunity"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Lisa Leslie Henderson,,Senior Vice President - Commonwealth (formerly D2D Fund)
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Tom Pincince,,President and CEO - Digital Lumens
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Nina Luu,,Import Management Expert Offers Intelligence and Automation to a Fragmented Industry - Shippabo
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Harry Turner,,"Judge for Start-Up Chile - Start-Up Chile, CorporaciÌ_n de Fomento de la ProducciÌ_n de Chile (CORFO), Government of Chile"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Rick Grinnell,,Founder and Managing Partner - Glasswing Ventures
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Brad Gerstner,,Founder & CEO - Altimeter Capital
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Steve Lewis,,CEO & Founder - Living PlanIT SA
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Susan Antonio,,Member of the Firm - Outside GC LLC
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Austin Ogilvie,,Director Product Management - Alteryx
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Basil Williams,,CO-HEAD PORTFOLIO MANAGMENT - PAAMCO
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Starr Rey,,Senior Change Management Consultant - Box
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Betsy Roberson Gibson,,Fundraising and Development-Founding/Executive/Operational - Various Nonprofits-Founder/Committee Member/Volunteer
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Eric Krauss,,Trustee - Boston Municipal Research Bureau
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Patrick Ambron,,Co-Founder & CEO - BrandYourself
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Steve Ricketts,,Senior Analyst and Consultant - Taneja Group
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Tom Abbott,,"Director, Developer Platform Product Management - Okta, Inc."
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Kathleen M. Burke,,Managing Director - Snowbridge Advisors
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Jamie Nissen,,Principal - AVX Partners
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Douglas Kehring,,"Executive Vice President, Chief of Staff and Head of Corporate Development - Oracle"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Tiffine Wang,,Senior Investment & Partnerships Manager  - Singtel Innov8
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Hugh Scandrett,,"VP Engineering - Toast, Inc."
Chip Hazard,https://www.linkedin.com/in/chiphazard/,John Ehinger,,"Vice President and Senior Legal Counsel - Westwood Holdings Group, Inc."
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Ben Kordestani,,"Chief Financial Officer and Chief Operating Officer - Alzheimer's Association, National Capital Area"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Peter Huff,,Founder - Blue Sage Capital
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Nate DaPore,,Board Member - Bamboo Rose
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Donna Hazard,,Chair of the Board of Trustees - New England Aquarium
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Ruth Dowling,,SVP Corporate Legal - American Tower Corporation
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Helena Foulkes,,"President, CVS/pharmacy - CVS Caremark Corporation"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Jane Dietze,,Managing Director - Brown University
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Barbara Piette,,Managing Principal - Knightsbridge Advisers
Chip Hazard,https://www.linkedin.com/in/chiphazard/,James Ryan,,Chief Operating Officer - Medstro
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Gregory Hunter,,Senior Consultant - Outsourcing Group - CliftonLarsonAllen
Chip Hazard,https://www.linkedin.com/in/chiphazard/,R. Wayne Fritzsche,,CEO and Founder - Collegiate Business Consulting
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Kofi Ampofo Boadi,,Storage Migrations Expert - World Wide Technology
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Kate Barrand,,President & CEO - Horizons for Homeless Children
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Jamey Sperans,,Managing Director - Morgan Stanley
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Ros Bowers,,Managing Director - Lowe Brockenbrough & Company
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Red Barrett,,Senior Managing Partner - Glouston Capital Partners (formerly Permal Capital Management)
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Andrew J. Centauro,,"EVP, Finance & Strategy - CyberScout"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Alex Kayyal,,Europe Head - Salesforce Ventures - salesforce.com
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Kane Hsieh,,Investor - Root Ventures
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Jordan Fliegel,,co-CEO - Draft
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Gary DiCamillo,,Board of Governors - College of Charleston
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Veronica Chan,,Brand Communications Manager - OXO
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Jimson Yan,,Chairman Of The Board - Meson Fintech_¡Ôç___àÔç_Ô___èâÁèâÁ_È__Ïä_ªêŒÉÂŒèü
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Jonathan Sullivan,,"Co-Founder, Chief Product Officer - NS1"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Doug Zingale,,Guest Lecturer and Judge - Richi Social Entrepreneurs
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Sallie Shuping Russell,,Managing Director - BlackRock
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Josh Silverman,,Engineering Manager of Analytics and Data Science - Salsify
Chip Hazard,https://www.linkedin.com/in/chiphazard/,David Brown,,Founding Venture Partner - NextGen Venture Partners
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Nitesh Banta,,Co-founder & CEO - B12
Chip Hazard,https://www.linkedin.com/in/chiphazard/,John O'Reilly,,Attendees - F.ounders
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Megan Risen Meirav,,Board Member Planning and Development - City of Newton
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Kevin Maroni,,Senior Advisor - Spectrum Equity
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Peter Wagner,,Founding Partner - Wing Venture Capital
Chip Hazard,https://www.linkedin.com/in/chiphazard/,David Turner,,"Managing Director, Head of Private Equity - Guardian Life Insurance Company of America"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Tom Jones,,"President / CEO, Cofounder - eLanes, LLC"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Ian Carver,,"Director, Business Development - Assurance, Tax & Advisory Business Solutions - RSM US LLP"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Jamie M. Brown,,Vice Chairman - Canaccord Genuity Group Inc.
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Linda Lynch,,Managing Director - Fisher Lynch Capital
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Corey Torrence,,Managing Director - Blue Ridge Partners
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Brian Zanghi,,Chief Executive Officer - Masabi
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Raymond Gonzalez,,Senior Enterprise Systems Engineer - Fresenius Medical Care North America
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Timothy Brody,,Managing Director - HQ Capital Private Equity
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Sonja Perkins,,Managing Director - The Perkins Fund
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Peter Lee,,"President & CEO - RapidMiner, Inc."
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Michael Frank,,"Member, Advisory Board - RacerX Inc"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Meg Goetsch,,"Director of Sales, Marketing and Service Operations - JW Player"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Tajinder Vohra,,"VP of Operations - PerkinElmer, Inc."
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Mark Skapinker,,Managing Partner - Brightspark
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Allen Nance,,Revolutionizing the Marketer's Role - Emarsys
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Tori Hackett,,Partner - Arts Alliance
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Craig Mento,,Business Development Executive - Teleperformance
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Ken Adams,,Senior Product Manager - TripAdvisor
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Kevin Ashton,,Author - Random House
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Sherman Baldwin,,Managing Director - Accenture
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Ken Getz,,"Director of Sponsored Programs, Research Associate Professor (PHCM) - CSDD, Tufts University School of Medicine"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Bob Davis,,Board Member - nuTonomy
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Robert Mazer,,Founder - Smart City Works
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Mike McGonigle,,Director of Fixed Income Research - T. Rowe Price
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Jim Patricelli,,"VP, Chief Financial Officer & Corporate Development - Food & Beverage Innovations, LLC"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Marc Gorlin,,Founder & CEO - Roadie Inc
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Jim Reardon,,Senior Account Executive - Ab Initio Software
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Walter Driver,,Co-Founder and CEO - Scopely
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Scott Kitcher,,President & CEO - Sustain OC (formerly CleanTech OC)
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Brad Steele,,"Global Manager, Venture Capital Business Development - Amazon Web Services"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Tom Harden,,Partner - Columbus Consulting International
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Colin Doyle,,Director - Strategic Accounts EMEA - Xactly Corp
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Reed Prior,,Physics Teacher - Hudson High School
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Chris McLellan,,Chief Security Officer - HubSpot
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Gregg Adkin,,Vice President & Managing Director - Dell Technologies Capital
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Paul Vittone,,"Managing Director, Head of Private Equity Investments - BNY Mellon Wealth Management"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Jeffrey Flath,,"President and CEO - eNow, Inc."
